keyword,count
river basin,5
hydropower generation,5
groundwater recharge,5
Makutapora wellfield,5
Internal climate migrants,5
global greenhouse gas emission pathways,5
documentation,5
Sectoral,5
river flows,5
Royal Society,5
Zambezi River Basin,5
United Nations Environment Programme,5
Regional Studies,5
Lancet Planetary Health,5
Geneva,5
Ecological Economics,5
Climate Change Strategies,5
Environmental Management,5
environmental change,5
Development Economics,5
Remote Sensing,5
Lake Chad,5
Guinea,5
Sierra Leone,5
socioeconomic development,5
Local Knowledge,5
renewable energy,5
forestry,5
strategic financial investment,5
confidence,5
coastal erosion,5
freshwater fisheries,5
coral reefs,5
staple crops,5
fodder availability,5
climate change scenarios,5
Finance,5
African economies,5
biodiversity loss,5
Cape Town drought,5
marine ecosystems,5
multilateral development banks,5
elderly,5
projected climate change,5
birds,5
sanitation infrastructure,5
climate conditions,5
CMIP5,5
Mediterranean,5
mean annual temperatures,5
interannual variability,5
Mount Kenya,5
health risks,5
Central African Republic,5
smallholder farming systems,5
climate action,5
financial resources,5
Algeria,5
income,4
crop production,4
yield losses,4
eastern Africa,4
African agriculture,4
health facilities,4
marine protected areas,4
storm surges,4
Nairobi,4
urban Africa,4
urban poor,4
river flooding,4
food system,4
Victoria Falls,4
Liberia,4
ENSO,4
Dodoma,4
groundwater resources,4
runoff,4
water demand,4
cattle production,4
freshwater fish,4
vertebrates,4
fish species,4
fish,4
grass cover,4
Environmental Economics,4
malaria incidence,4
Marine Policy,4
Geophysical Research Letters,4
International Journal,4
climate warming,4
Climate change vulnerability,4
Earth System Dynamics,4
American Meteorological Society,4
Intergovernmental Panel on Climate,4
Development,4
Anthropocene,4
farm households,4
carbon emissions,4
African savannas,4
Land Use Policy,4
Water Resources Development,4
Lamu Old Town,4
African heritage,4
changing climate,4
intangible heritage,4
UK Space Agency,4
Microfinance,4
rainfall patterns,4
EcoHealth,4
vaccination,4
wildfires,4
African nations,4
transport infrastructure,4
Sustainable Development Goals,4
Human migration,4
coping responses,4
sustainability,4
increased temperatures,4
local knowledge systems,4
public works programmes,4
cash transfers,4
social protection programmes,4
African regions,4
conflict risk,4
freshwater fish species,4
woody plant cover,4
informality,4
extreme,4
severe heat stress,4
wheat yields,4
crop yields,4
undernutrition,4
drylands,4
tropical Africa,4
warming,4
heavy rainfall events,4
sustainable land management,4
climate resilient development,4
greenhouse gas emissions,4
heat extremes,4
extreme events,4
security,4
developed countries,4
rainfall trends,4
crop productivity,4
youth,4
social status,4
extension services,4
rural communities,4
Lake Victoria,4
climate service products,4
NMHS,4
shared river basins,4
pastoral communities,4
disbursement ratios,4
water supply,4
West African Sahel,4
cattle,4
water quality,4
adaptation responses,4
human adaptation,4
technological feasibility,4
agricultural intensification,4
adaptation response,4
west African countries,4
river basins,4
air quality,4
pregnant women,4
vulnerable populations,3
flood hazard,3
coastal cities,3
health outcomes,3
particulate matter concentrations,3
road infrastructure,3
river floods,3
GDP growth,3
Alexandria,3
Accra,3
southeastern Africa,3
human displacement,3
population,3
malaria hotspots,3
malaria vectors,3
Ivory Coast,3
urban development,3
Cyclone Kenneth,3
DRC,3
GDP per capita,3
epidemics,3
extreme heat events,3
One Health,3
interpersonal violence,3
mosquitoes,3
urban informal settlements,3
zoonotic diseases,3
Chad,3
western,3
hydropower production,3
vulnerable fish species,3
institutional capacity,3
African food systems,3
irrigation infrastructure,3
Climate change risk,3
cities,3
climate change risks,3
boys,3
adverse climate conditions,3
Zambezi river basins,3
water balance,3
farming households,3
flood risks,3
economic output,3
MPAs,3
low,3
social vulnerability,3
maximum catch potential,3
drinking water,3
climatic variability,3
weather index insurance,3
affordability,3
investments,3
Crop diversification,3
animal health,3
livestock diseases,3
extreme climate events,3
woody plant encroachment,3
wild foods,3
tea production,3
cash crops,3
African continent,3
food prices,3
developing world,3
Sustainable Food Systems,3
informal employment,3
social inequality,3
BMC public health,3
Greater Horn of Africa,3
Great Lakes Research,3
FAO,3
Water Resources Management,3
Royal Meteorological Society,3
ESPA Directorate,3
Rift Valley fever,3
World Heritage,3
Northern Africa,3
Rock Art,3
Switzerland,3
Netherlands,3
PLoS medicine,3
IDMC,3
United Nations Climate Change Secretariat,3
southern African cities,3
Cleaner Production,3
India,3
France,3
anthropogenic climate change,3
Urban Climate,3
Current Biology,3
CMIP6 Models,3
Agricultural Economics,3
Mastrandrea,3
adolescents,3
bioRxiv,3
earthen materials,3
capacity building,3
intangible cultural heritage,3
heritage sites,3
violence,3
shipwrecks,3
Climate Change Resilience,3
World Heritage Sites,3
Global Parametrics,3
OKO Finance,3
Global Index Insurance Facility,3
parametric schemes,3
Applied Geography,3
Global Climate Change,3
Global Health,3
Tropical Medicine,3
malaria mortality,3
National Bureau of Economic Research,3
Research,3
igation,3
time series analysis,3
climate change management,3
Forest Meteorology,3
Climate change impact,3
emergencies,3
greenhouse gases,3
malaria risk,3
Agroecology,3
overfishing,3
pandemics,3
carbon sequestration,3
livestock productivity,3
critical infrastructure,3
health infrastructure,3
UNFCCC Paris Agreement,3
heritage,3
climate impact,3
skills gaps,3
Europe,3
Germany,3
USA,3
funding,3
availability,3
differential vulnerability,3
socioeconomic conditions,3
natural systems,3
adaptation finance,3
change,3
micronutrients,3
diarrhoeal diseases,3
institutional barriers,3
mitigation options,3
mulching,3
water sources,3
African farmers,3
environmental feasibility,3
institutional capacities,3
reduced rainfall,3
dams,3
managed aquifer recharge,3
risk reduction,3
African tropical forest carbon sink,3
tropical regions,3
woody encroachment,3
bush encroachment,3
response options,3
ecosystem health,3
global climate models,3
river discharge,3
western Sahel,3
wetlands,3
literacy,3
pandemic preparedness,3
manufacturing,3
Nationally Determined Contributions,3
transboundary cooperation,3
Adaptation costs,3
data access,3
costs,3
gross domestic product,3
rural livelihoods,3
Sendai Framework,3
public transport,3
urban population,3
Mauritania,3
freedom of movement,3
voluntarity,3
adaptation strategy,3
institutional capacity building,3
livelihoods,3
urban migration,3
local biodiversity,3
economic diversification,3
conflict incidence,3
woody plant expansion,3
marine biodiversity,3
high emissions scenarios,3
inequality,3
agricultural productivity,3
cold extremes,3
Ethiopian Highlands,3
projected,3
CORDEX models,3
wet season,3
extreme precipitation,3
maximum temperature,3
regional climate models,3
IOD,3
spatial extent,3
Sahara,3
fishing communities,3
Horn of Africa,3
disability,3
Rwenzori Mountains,3
African communities,3
informal sector,3
fall armyworm,3
fencing,3
fertilizers,3
river flow,3
Okavango Delta,3
national parks,3
South African national parks,3
natural forests,3
African lakes,3
human dependence,3
vegetation,3
western Indian Ocean,3
saltwater intrusion,3
invertebrates,3
bats,3
ethnicity,3
African ecosystems,3
social groups,3
Integrated Development,3
regional integration,3
trust,3
pastoralist communities,3
UNFCCC Adaptation Committee,3
government,3
adaptive governance,3
household food security,3
Adaptation Fund,3
global average,3
international public finance,3
discount rate,3
riparian ecosystems,3
intersectional vulnerability,3
climate vulnerability,3
natural resources,3
technology,3
Bank,3
Services,3
flash floods,3
institutions,3
climate changes,3
farming,3
Mercy Corps,3
NGOs,3
knowledge gap,3
Burkina,3
Seychelles,3
disaster management,3
Climate Change Adaptation Law,3
resource access,3
climate policy,2
project implementation,2
transaction costs,2
Systemic barriers,2
multilateral climate funds,2
public funds,2
responses,2
financing,2
drought response,2
private sector,2
power imbalances,2
jobs,2
skills development,2
institutional governance outcomes,2
National Adaptation Plan,2
adaptation components,2
Climate justice,2
poverty reduction,2
carbon tax,2
debt instruments,2
wealth,2
targeted adaptation,2
soil fertility,2
domestic remittances,2
transparency,2
banking infrastructure,2
receiving areas,2
fisheries management,2
built environment,2
early maturing varieties,2
agroforestry systems,2
biodiversity areas,2
Global Commission,2
national levels,2
Migrants,2
GHG mitigation,2
Copenhagen Accord,2
INDCs,2
mitigation finance,2
National Adaptation Plans,2
data gaps,2
United Republic,2
projected climate risks,2
Lusaka,2
Afrobarometer,2
climate literacy,2
transformative responses,2
changes,2
pastoralism,2
observation networks,2
data rescue,2
capacity development,2
Assessment,2
agricultural sector,2
temperature extremes,2
increased drought frequency,2
economic activity,2
gender equality,2
intersectionality,2
socioeconomic processes,2
livelihood changes,2
planting times,2
Indigenous Peoples,2
adaptive responses,2
national laws,2
community participation,2
engagement,2
learning,2
risk assessments,2
international cooperation,2
topography,2
integrated approaches,2
economic benefits,2
resilient infrastructure,2
Global Environment Facility,2
PIDACC,2
Zambezi Watercourse Commission,2
transboundary risks,2
populations,2
African Union Commission,2
African laws,2
vulnerability assessments,2
Mauritius,2
Framework Laws,2
Nigerian Climate Change Bill,2
planted areas,2
African population,2
east African coral reefs,2
labour capacity,2
economic systems,2
diarrhoeal disease,2
Urban population exposure,2
African coastal cities,2
electricity prices,2
lake productivity,2
water supplies,2
bleaching,2
urban,2
invasive species spread,2
ethnic tensions,2
political institutions,2
marginalised groups,2
African Indigenous Knowledge,2
hydropower development,2
economic feasibility,2
water insecurity,2
olives,2
economic damage forecasts,2
cognitive development,2
South,2
increased inequality,2
rural Africa,2
livelihood risks,2
adaptation cost estimates,2
transformative adaptation,2
climate goals,2
mitigation response options,2
salient climate information,2
Ecosystem protection,2
grey infrastructure,2
riverine flooding,2
heat thresholds,2
Compound risks,2
economies,2
food,2
water access,2
income generation,2
secure land tenure,2
Agenda 2063,2
medium,2
autonomous adaptation,2
public health systems,2
infectious disease,2
moderate risk,2
risk level,2
high risk,2
nutritional deficiencies,2
catch potential,2
dengue,2
adaptation response categories,2
United Nations General Assembly,2
Bulk water infrastructure,2
pipelines,2
pump stations,2
water treatment plants,2
distribution networks,2
sustainable agriculture,2
social infrastructure,2
social feasibility,2
RIT,2
young children,2
subsistence farmers,2
climate refugia,2
insecurity,2
invasive species,2
price spikes,2
air pollutants,2
fire risk,2
local development,2
watershed restoration,2
safety nets,2
climate research,2
climate mitigation,2
Dimensions database,2
climate change publications,2
grid cell,2
machine learning,2
adaptation limits,2
cyclones,2
salinisation,2
livestock mortality,2
transport systems,2
ecosystem disruption,2
external debt,2
