keyword,count
urban climate finance,3
,3
agricultural land,3
deforestation,3
building energy use,3
North America,3
urban land,3
biogenic sources,3
population densities,3
Illustrative Mitigation Pathways,3
emissions reductions,3
urban mitigation efforts,3
global warming,3
public transport modes,3
,3
active transport,3
energy efficiency,3
pricing,3
building codes,3
GHG,3
Public acceptance,3
affordable housing,3
urban growth typologies,3
,
UNEP IRP 2020,3
Electrification,3
smart charging,3
smart grids,3
Global South,3
financial incentives,3
carbon sinks,3
green walls,3
greenways,3
urban tree cover,3
South Korea,3
natural areas,3
urban area,3
Lisbon,3
public transit,3
TOD,3
active travel,3
waste hierarchy,3
municipal solid waste,3
informal sector,3
distributional effects,3
Islam,3
urban context,3
urban actors,3
central government,3
Institutional capacity,3
green municipal bonds,3
,3
feasibility,3
enablers,3
established cities,3
urban metabolism,3
Informality,3
crowding,3
household crowding,3
Impact Assess,3
Indian cities,3
urban climate change,3
Urban Climate Change Research Network,3
,3
UNFCCC,3
urban climate adaptation,3
economic case,3
Brazil,3
Waste Manag,3
Bioscience,3
Chinese Cities,3
Global Covenant,3
urban agglomeration,3
United Nations Environment Programme,3
Cambridge,3
,3
One Earth,3
WMO,3
Working Group III,2
,
Economic Development,2
Competitiveness,2
Equity,2
,
Informal Urban Settlements,2
,
Urban Carbon Storage,2
Urban Climate Networks,2
Transnational Governance,2
per capita,2
,
per capita emissions,2
urban emissions share,2
WGI,2
service demands,2
climate change impacts,2
carbon uptake,2
Integrated spatial planning,2
,
quality,2
quality of life,2
Intergovernmental Panel on,2
Human Settlements,2
international frameworks,2
ecosystems,2
,
iversity,2
Communities,2
,2
,2
projections,2
climate scenarios,2
Climate Change Science Conference,2
,
economic activities,2
financial resources,2
,2
transportation systems,2
city regions,2
electricity,2
urban century,2
global urban populations,2
gross national income,2
,
megacities,2
economy,2
greenspaces,2
informal economy,2
Urban settlements,2
private interests,2
urban pools,2
landfills,2
carbon sink,2
urban vegetation,2
aquatic systems,2
heat waves,2
cement,2
urban GHG accounting frameworks,2
quantification,2
urban GHG accounting,2
accounting,2
economic structure,2
TA framework,2
CIF framework,2
supply chain,2
productivity,2
physical activity,2
urban productivity,2
urban spatial structures,2
,2
ecological benefits,2
2020,2
local development,2
,
local competitiveness,2
poverty,2
thermal comfort,2
revenue,2
local authorities,2
costs,2
urban greening,2
building design,2
extreme heat,2
energy shocks,2
livelihood options,2
Turkey,2
Key Infrastructure,2
humidity,2
remittance flows,2
natural resource use,2
urban life,2
education,2
,2
cascading risks,2
,
urban activities,2
Urban climate governance,2
transparency,2
technical capacity,2
capacity building,2
learning,2
global networks,2
integrated action,2
climate policy,2
local communities,2
ins,2
Global Human Settlement Layer,2
,
multiple urban growth typologies,2
global urban expansion,2
grasslands,2
modal shifts,2
water,2
,2
Pacific,2
Caribbean,2
urban per capita emissions,2
Regional urban population share,2
Global Environmental Change,2
uncertainties,2
population growth,2
cumulative emissions,2
SSP4,2
urban footprint,2
2050,2
Scenarios,2
reference scenario,2
electricity supply,2
,2
,
low,2
policy learning,2
carbon capture,2
sector coupling,2
demand response,2
CMIP6,2
demand flexibility,2
electricity grid,2
street networks,2
city blocks,2
cooling technologies,2
resource flows,2
use,2
cascading effects,2
spatial structure,2
compact urban form,2
ASI,2
,
VMT,2
jobs,2
housing,2
individual behaviour,2
energy use,2
